λ (nm),E17016R/E17012R sur SN2,,,,,,,,,,,,,,,,,,,,,,Design Nominal,,Requirements,,,Tmoy sur les 21 points de mesures,,Points,Moyenne entre 652-1270nm,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,,,,λ (nm),T(%),,,,,,
838,96.9605,96.6083,96.4942,96.6607,96.6857,96.7973,96.5883,96.3068,97.8732,96.7124,96.6191,96.7373,96.6466,96.3301,96.1528,96.2119,96.7673,96.2848,97.3227,97.1137,94.7444,,96.0243,,,,,96.6009,,,,
837,96.4271,95.9712,95.9479,96.4652,96.0930,96.0657,95.5699,95.4381,97.1102,96.1842,96.4893,95.8493,95.8949,95.7838,95.7341,95.7357,96.3301,95.5346,96.6157,96.8974,94.3699,,95.8155,,,,,96.0242,,,,
836,95.9872,95.6483,95.9029,95.9078,95.4556,95.4383,94.8414,94.8604,96.8528,95.4118,95.8682,95.5342,95.2415,95.3705,95.2804,95.0646,96.1856,95.0117,96.1466,96.2895,94.1851,,95.5981,,,,,95.5469,,,,
835,95.8757,95.5803,95.9129,95.3781,95.2898,95.4012,95.0505,95.1702,96.9130,95.1586,95.8642,95.5688,95.0307,95.3460,95.3641,95.2593,95.8328,94.7151,95.7780,95.5516,94.0715,,95.3762,,,,,95.4339,,,,
834,95.5525,95.4182,95.8037,95.3276,95.3350,95.1084,95.2048,94.9198,96.7412,94.9849,95.5525,95.2534,95.1381,95.2147,94.9931,95.0047,95.6348,94.8718,95.9345,95.4793,93.9469,,95.1537,,,,,95.3057,,,,
833,95.2244,95.2268,95.2564,94.9638,94.7978,94.6054,94.6588,94.2503,95.9929,94.5923,94.9350,94.8767,94.8043,94.8331,94.5545,94.6457,95.0780,95.0058,95.7560,95.4661,94.1984,,94.9348,,,,,94.9392,,,,
832,94.9755,94.9993,94.6964,94.6816,94.4822,94.6430,94.2622,93.9642,95.4902,94.4222,94.7875,94.6726,94.4493,94.3475,94.2219,94.5848,94.6398,94.5984,95.0275,95.1154,94.1736,,94.7232,,,,,94.6302,,,,
831,95.0577,94.9878,94.7584,94.6137,94.8037,94.4098,94.4016,94.0086,95.4968,94.5899,95.0470,94.7066,94.1952,94.3095,94.3745,94.1401,94.6351,94.6816,94.6791,94.8958,94.1697,,94.5226,,,,,94.6173,,,,
830,94.8338,94.8026,94.3810,94.4023,94.7140,94.2243,93.7960,94.0224,95.3179,94.2620,94.6624,94.5180,94.1332,94.2316,94.1988,93.8600,94.3153,94.6575,94.8054,94.8867,94.0016,,94.3364,,,,,94.4298,,,,
829,94.7091,94.6016,94.3463,94.6943,94.6410,94.5384,93.7078,93.9811,94.9988,94.4982,94.5417,94.4481,94.3233,94.3595,94.2470,93.8966,94.1420,94.5801,94.8301,94.6031,94.0658,,94.1675,,,,,94.4168,,,,
828,94.4784,94.2759,94.2103,94.2358,94.4719,94.3079,93.7873,93.9636,94.6604,94.4948,94.4850,94.1898,94.0144,94.2776,94.2103,94.0374,94.2489,94.2388,94.7014,94.3528,93.9063,,94.0185,,,,,94.2642,,,,
827,94.4050,93.8219,94.0548,94.0531,94.1860,94.0720,93.7645,93.9498,94.5157,94.2352,94.2459,94.0244,93.9367,94.2828,94.3476,94.0138,94.4362,94.1746,94.2597,94.2303,94.0273,,93.8917,,,,,94.1446,,,,
826,94.5657,94.0506,93.9644,94.1990,94.2671,94.2163,94.0457,94.0645,94.3393,93.9152,94.3762,94.3303,94.1375,94.3729,94.4115,93.9718,94.2171,93.9980,94.0625,94.1425,94.4077,,93.7889,,,,,94.1931,,,,
825,94.6685,93.8833,94.0257,94.4630,94.4614,94.2436,94.1379,94.0110,94.2468,94.1027,94.5170,94.5604,94.1158,94.4073,94.3230,94.0937,94.3508,94.1524,93.8665,93.8526,94.8858,,93.7112,,,,,94.2557,,,,
824,94.4998,93.9648,94.3935,94.4745,94.6119,94.2880,94.2561,93.9934,94.1824,94.2413,94.4131,94.7772,94.0859,94.5358,94.4802,94.0654,94.2667,94.1759,93.5888,93.7652,95.0159,,93.6593,,,,,94.2893,,,,
823,94.6653,94.4315,94.2181,94.5287,94.5124,94.7241,94.3832,94.0137,94.3039,94.3105,94.3996,94.5966,94.4699,94.6506,94.4404,94.0922,94.3186,93.9787,93.5793,93.6657,95.2209,,93.6334,,,,,94.3573,,,,
822,94.8456,94.6683,94.3825,94.7949,94.8962,95.0269,94.5605,94.2812,94.4846,94.6193,94.6961,94.7941,94.8905,94.7377,94.5287,94.4772,94.4723,94.6381,94.0209,94.1262,95.3434,,93.6332,,,,,94.6326,,,,
821,95.1130,94.7989,94.7663,95.2362,95.2991,94.9890,94.5093,94.5077,94.3633,94.6374,94.8128,95.0013,94.7622,94.9784,94.5003,94.5460,94.2841,94.8558,94.0795,94.1195,95.4539,,93.6577,,,,,94.7435,,,,
820,95.2589,94.9420,94.8948,95.4430,95.5839,95.3827,94.7490,94.7474,94.4281,95.1074,95.1237,95.2695,95.1831,95.3843,94.9347,94.8044,94.6106,95.0757,94.1677,94.1449,95.7294,,93.7054,,,,,94.9983,,,,
819,95.0887,94.6809,94.7328,95.1577,95.1747,95.4098,94.6420,94.8487,94.3217,95.2420,94.8885,95.2623,95.0871,95.3279,94.8950,94.8796,94.7847,95.0808,94.3869,94.2325,95.9331,,93.7743,,,,,94.9551,,,,
818,95.3674,94.7796,94.9515,95.3447,95.3512,95.5215,94.7059,95.0115,94.2073,95.1566,94.9726,95.2888,95.1291,95.3780,95.1129,94.9280,94.9215,95.3964,94.3223,94.2623,96.0474,,93.862,,,,,95.0551,,,,
817,95.6396,95.3851,95.4599,95.7485,95.9420,95.9964,95.3867,95.4623,94.7258,95.3071,95.5062,95.8249,95.7737,95.7964,95.6387,95.6461,95.4965,95.6038,94.3340,94.4190,96.3071,,93.9656,,,,,95.4952,,,,
816,95.9244,95.6435,95.7637,96.1128,96.3255,96.2224,95.9520,95.8018,94.7553,95.5851,95.7255,95.9805,95.8083,95.9967,95.9155,96.1631,95.6427,96.0092,94.9662,94.9743,96.5010,,94.0817,,,,,95.7986,,,,
815,96.1388,95.8368,95.8498,96.2027,96.4618,96.1857,95.7753,95.6855,94.8298,96.0198,96.1655,96.0076,95.8870,96.2181,96.0781,96.1946,95.9631,96.1168,95.1818,95.1470,96.7478,,94.2068,,,,,95.9378,,,,
814,96.0808,95.6390,96.0275,96.0751,96.2528,96.1866,95.7997,95.9992,95.1036,95.8659,96.1752,96.0985,95.8231,96.3392,96.1882,96.1365,96.1074,96.2360,95.5885,95.3298,97.0279,,94.337,,,,,96.0038,,,,
813,96.5846,95.9780,96.4778,96.4180,96.6679,96.7633,96.3347,96.4447,95.5801,96.3969,96.4689,96.6137,96.2805,96.7140,96.5037,96.6557,96.5927,96.4537,95.6077,95.7153,97.0137,,94.4684,,,,,96.3936,,,,
812,96.7376,96.6139,96.5928,96.7149,96.8362,96.8362,96.4894,96.6980,95.8142,96.4465,96.6195,96.7869,96.6114,96.6268,96.9066,97.0844,96.5282,96.5675,95.8894,95.6163,96.9907,,94.5968,,,,,96.5718,,,,
811,96.7241,96.5665,96.6942,96.6425,96.7266,96.8429,96.5657,96.7831,95.8916,96.5399,96.6789,96.8147,96.7136,96.6910,96.7072,97.2269,96.3119,96.6499,96.2696,95.9902,96.7843,,94.7183,,,,,96.6102,,,,
810,97.1327,96.4818,96.8165,96.7794,96.9835,96.8327,96.7972,96.8690,96.0785,96.6915,96.7205,96.8819,96.9480,96.7867,96.7141,97.0658,96.7746,96.6056,96.2507,96.2870,96.7996,,94.8291,,,,,96.7284,,,,
809,97.1594,96.5940,97.0138,97.0397,97.0898,97.1206,96.7687,96.8795,96.3441,96.7663,96.7986,97.0866,97.1667,96.9596,96.7000,97.2209,97.1060,96.5955,96.6101,96.6830,96.8650,,94.9257,,,,,96.8842,,,,
808,97.1795,96.6989,97.0444,96.8599,97.0387,96.8558,96.7668,96.6827,96.5039,96.7498,96.7660,97.0225,97.1398,96.8615,96.9149,97.0630,96.8461,96.3995,96.4512,96.6955,96.9136,,95.0048,,,,,96.8311,,,,
807,96.8686,96.7270,96.8451,96.7489,96.9640,96.8484,96.6016,96.6761,96.6413,96.6558,96.7836,96.7157,96.9195,96.6704,96.6761,96.8945,96.8888,96.3851,96.4432,96.3706,96.6516,,95.064,,,,,96.7131,,,,
806,96.7370,96.5882,96.9238,96.7605,96.6351,96.6667,96.4864,96.6820,96.6214,96.4031,96.7483,96.3958,96.6780,96.4977,96.5882,96.6780,97.0143,96.3940,96.4957,96.5935,96.4886,,95.1011,,,,,96.6227,,,,
805,96.7708,96.5816,96.9163,96.6164,96.6923,96.7376,96.3431,96.7457,96.8314,96.5468,96.7780,96.7206,96.7311,96.5970,96.5905,96.7683,96.9049,96.2299,96.4713,96.4899,96.0552,,95.1147,,,,,96.6247,,,,
804,96.6815,96.6952,97.1610,96.6347,96.6476,96.3530,96.5378,96.3909,96.9325,96.4361,96.6242,96.6775,96.7073,96.4724,96.6928,96.8688,96.8752,95.6979,96.3458,96.2381,95.9856,,95.1041,,,,,96.5550,,,,
803,96.6740,96.6442,96.8756,96.4369,96.5369,96.3772,96.3151,96.0570,96.6506,96.0207,96.5224,96.2272,96.4603,96.2288,96.3740,96.3554,96.6490,95.5396,96.2665,96.1340,95.6690,,95.0694,,,,,96.3340,,,,
802,96.3782,96.2759,96.4185,96.1003,96.3798,96.0850,95.9053,95.9392,96.5417,95.9367,96.0858,96.0399,96.2002,95.8949,96.0326,96.1269,96.1140,95.4985,96.2466,96.1550,95.1812,,95.0112,,,,,96.0731,,,,
801,96.1803,96.1409,96.2301,95.9993,96.1714,95.7734,95.5699,95.8908,96.6322,95.8047,96.0114,95.9953,95.9398,95.5916,95.8626,95.9776,96.0178,95.5206,96.2977,96.2695,94.6422,,94.9312,,,,,95.9295,,,,
800,96.0238,96.0246,96.1458,95.8865,95.8841,95.5027,95.5476,95.4304,96.4477,95.6640,95.6648,95.7829,95.5099,95.4216,95.9138,95.6191,96.0679,95.3076,96.1725,96.1035,94.6899,,94.8315,,,,,95.7529,,,,
799,95.7140,95.6499,95.7252,95.3815,95.4000,95.3888,95.2438,95.3023,96.1401,95.4432,95.2950,95.4184,95.2598,95.2390,95.4336,95.3936,95.6691,94.8839,95.9705,96.1097,94.3454,,94.7148,,,,,95.4479,,,,
798,95.6432,95.4926,95.6688,94.9768,95.4590,95.0994,95.1947,95.0153,96.1806,95.1634,95.4213,95.4293,95.2523,95.0056,95.2091,95.3012,95.5999,94.6409,95.6429,95.8521,93.8964,,94.5846,,,,,95.2926,,,,
797,95.1982,95.2293,95.3717,94.8095,95.0294,94.7432,94.9511,94.6896,95.9690,95.0670,95.2741,95.2445,94.7911,94.6368,95.1702,95.1494,95.3437,94.5885,95.5877,95.5598,94.1396,,94.4446,,,,,95.0735,,,,
796,94.7541,94.9957,94.8881,94.5076,94.7365,94.7062,94.4900,94.4470,95.6937,94.7158,94.9040,94.7006,94.5028,94.2348,94.7014,94.8729,95.0428,94.4257,95.4087,95.2437,93.7973,,94.2992,,,,,94.7509,,,,
795,94.7552,95.0047,94.7392,94.4642,94.7233,94.5750,94.3645,94.3709,95.4041,94.5312,94.8166,94.7871,94.4403,94.2035,94.6515,94.7903,94.9051,94.1830,95.0059,95.0378,93.7111,,94.1525,,,,,94.6412,,,,
794,94.8654,94.9060,94.8406,94.6421,94.7051,94.5656,94.1455,94.3440,95.3907,94.5521,94.7968,94.9467,94.5066,94.5226,94.8821,94.6398,95.0838,94.0003,94.8262,94.7833,93.3999,,94.0092,,,,,94.6355,,,,
793,94.3574,94.4981,94.2319,94.1969,94.3344,94.0451,93.7892,94.0181,95.0163,94.1834,94.3058,94.5219,94.0300,94.0737,94.3042,94.2064,94.4075,93.7446,94.4540,94.6351,93.4434,,93.8738,,,,,94.2284,,,,
792,94.0307,94.1934,94.0831,94.0212,94.3181,93.9466,93.6314,93.7592,94.6872,94.0021,94.1029,94.3871,93.7346,93.8696,94.0275,93.9100,93.9172,93.6553,94.0355,94.1187,93.5199,,93.7507,,,,,93.9977,,,,
791,93.7348,93.8560,93.7459,93.5725,93.7633,93.7609,93.6295,93.4497,94.3398,93.7879,93.8227,94.0832,93.4806,93.6889,93.9914,93.8029,93.5986,93.4101,94.0076,93.9270,93.6371,,93.6442,,,,,93.7662,,,,
790,93.6976,94.0665,93.7522,93.7815,94.0000,93.6612,93.4467,93.5971,94.2192,93.9097,93.8195,94.3435,93.6351,93.6208,94.0024,93.8282,93.7467,93.3819,93.6345,93.8485,93.6924,,93.558,,,,,93.7945,,,,
789,93.7147,93.9759,93.8698,93.9245,94.2024,93.8611,93.6094,93.9728,94.0686,94.1517,94.0266,94.4510,93.8516,93.8421,94.0860,94.1461,93.7685,93.4074,93.6258,93.6684,94.0041,,93.4955,,,,,93.9156,,,,
788,93.8846,93.8498,93.7469,93.9843,94.1813,94.1149,93.4850,93.9677,93.9732,94.1346,93.9645,94.4084,93.9978,93.9938,94.1750,94.0785,93.8134,93.6245,93.6253,93.4894,94.1142,,93.4597,,,,,93.9337,,,,
787,93.9674,93.9397,93.7174,94.2001,94.5491,94.1431,93.8970,94.3030,94.0323,94.3861,94.2175,94.4699,94.1407,94.2990,94.3892,94.1526,94.0845,93.9106,93.7607,93.6320,94.4265,,93.4526,,,,,94.1247,,,,
786,93.7537,93.7363,93.7426,94.2195,94.4817,94.1130,93.9432,94.1864,93.7940,94.2180,94.2574,94.5014,94.0758,94.2977,94.3175,94.0411,93.9235,93.8680,93.6136,93.4451,94.8130,,93.476,,,,,94.0639,,,,
785,93.7945,94.1022,93.8553,94.3507,94.4540,94.3333,94.2016,94.4099,93.6446,94.5605,94.4895,94.6568,94.0825,94.4004,94.6434,94.2063,94.0572,93.9814,93.8398,93.5512,94.9602,,93.5304,,,,,94.2179,,,,
784,94.4743,94.5501,94.3984,94.9665,95.0218,94.9191,94.4790,94.8077,93.9023,95.1079,94.9460,95.3062,94.6473,94.8804,95.1925,94.6157,94.3360,94.1966,93.7904,93.4879,95.1435,,93.6158,,,,,94.6271,,,,
783,94.3021,94.3510,94.1800,94.9868,94.8647,94.8466,94.6984,94.9726,93.8089,95.0270,94.9726,95.3421,94.7315,94.9513,95.1215,94.7796,94.4077,94.7512,94.0074,93.5758,95.1956,,93.7313,,,,,94.6607,,,,
782,94.8883,94.6361,94.4730,95.3201,95.4304,95.1270,95.1144,95.5289,94.1160,95.3815,95.1128,95.6629,95.0585,95.3894,95.4651,95.1861,94.7645,95.0956,94.1631,93.8002,95.8263,,93.8749,,,,,95.0257,,,,
781,94.9323,95.0592,94.7227,95.7330,95.6416,95.4320,95.1569,95.4793,94.3814,95.5865,95.4493,96.0183,95.3744,95.8749,95.6125,95.6282,95.1222,95.5088,94.4942,94.0223,96.2628,,94.0441,,,,,95.3092,,,,
780,95.1767,95.2058,94.8287,95.6978,95.8805,95.7411,95.4121,95.9718,94.4769,95.6845,95.7592,96.2402,95.6097,95.9757,95.9080,95.7443,95.2342,95.6383,94.8098,94.3386,96.3787,,94.2354,,,,,95.5101,,,,
779,95.4354,95.4739,95.2711,96.0814,96.1458,95.9572,95.7238,96.0602,94.6424,96.0248,95.9344,96.4940,96.0177,96.3533,96.0782,95.9965,95.4385,95.9028,95.0085,94.5444,96.6168,,94.4442,,,,,95.7715,,,,
778,95.7154,95.8199,95.7555,96.3863,96.4146,96.3054,96.2708,96.5214,95.2590,96.5505,96.3517,96.9276,96.3101,96.5136,96.5434,96.5654,95.9314,96.3143,95.3770,95.0216,96.7611,,94.6657,,,,,96.1722,,,,
777,96.0509,96.1232,96.0706,96.8888,96.8220,96.6742,96.7638,96.9816,95.5384,96.8582,96.8990,97.2158,96.6892,96.8841,96.9163,97.0979,96.5304,96.6320,95.6107,95.1679,97.2224,,94.8943,,,,,96.5542,,,,
776,96.1957,96.2302,96.1581,96.8001,96.9044,96.4670,96.8824,96.9036,95.5733,97.0470,97.0580,97.3528,96.8471,97.0447,97.0008,97.2054,96.6465,96.8726,95.7554,95.3249,97.0881,,95.1237,,,,,96.6361,,,,
775,96.6287,96.7633,96.5676,96.9863,96.9949,97.0176,96.9706,97.1326,95.9674,97.1358,97.2132,97.5059,96.9667,97.1569,97.2672,97.3862,97.0145,97.4131,96.2893,95.8946,97.2139,,95.3476,,,,,96.9279,,,,
774,97.1395,97.0683,96.9908,97.4259,97.4557,97.2483,97.3852,97.4251,96.2825,97.4862,97.3672,97.6623,97.5175,97.4768,97.7296,97.6850,97.3617,97.2682,96.3012,95.9429,97.3931,,95.5597,,,,,97.2197,,,,
773,97.2243,97.0555,96.9594,97.6087,97.5688,97.3173,97.5438,97.6961,96.7235,97.4876,97.4837,97.8501,97.8016,97.6180,97.5696,97.7008,97.3962,97.5430,96.4990,96.2564,97.5094,,95.7534,,,,,97.3530,,,,
772,97.0486,97.5734,97.1515,97.5555,97.6085,97.3668,97.5835,97.8993,96.8381,97.5531,97.6779,97.6405,97.6748,97.5991,97.7317,97.9898,97.6139,97.5297,96.9899,96.8924,97.5006,,95.923,,,,,97.4771,,,,
771,97.2647,97.5158,97.3099,97.7622,97.6405,97.2031,97.8136,97.7637,97.0932,97.5649,97.9711,97.4830,97.6967,97.3614,97.9906,97.9555,97.8160,97.4065,97.0935,96.8280,97.2301,,96.063,,,,,97.5126,,,,
770,97.1887,97.3818,97.1996,97.4955,97.5205,97.1638,97.5173,97.7004,97.1685,97.3865,97.6513,97.5602,97.4231,97.3857,97.6926,97.9059,97.7556,97.3573,97.0962,96.9765,97.0160,,96.1688,,,,,97.4068,,,,
769,97.2796,97.4219,97.3916,97.2617,97.4344,97.2049,97.7868,97.6989,97.1745,97.6211,97.6320,97.5689,97.5619,97.2313,97.7549,97.8241,97.9291,97.3061,97.2432,97.0714,97.1568,,96.2368,,,,,97.4550,,,,
768,97.4204,97.3069,97.3046,97.3046,97.3217,97.2268,97.6568,97.4593,97.2463,97.4227,97.6288,97.3948,97.4733,97.0301,97.8231,97.7648,97.8052,97.0437,97.0049,97.0623,96.9573,,96.2645,,,,,97.3647,,,,
767,97.0805,97.3404,97.2240,97.0029,97.0812,96.7095,97.5104,97.4049,97.3063,97.0890,97.3544,97.1542,97.3808,96.8942,97.6113,97.3288,97.7820,97.0057,97.0088,97.0880,96.7407,,96.2507,,,,,97.1951,,,,
766,96.8565,97.2065,97.1693,96.7634,96.9365,96.4026,97.2011,97.0195,97.2701,96.8123,97.3865,96.9264,97.0599,96.7417,97.1103,97.2119,97.3772,96.5083,97.0065,97.0576,96.1102,,96.1955,,,,,96.9588,,,,
765,96.7450,97.3803,97.1729,96.6495,96.7869,96.5905,97.2592,96.9221,97.3819,96.7947,97.1225,96.6953,96.7093,96.5167,96.9485,97.1341,97.4805,96.5229,97.1413,97.0311,95.9241,,96.1003,,,,,96.9004,,,,
764,96.5124,96.8273,96.8529,96.3821,96.5225,96.1262,96.8195,96.2999,97.2290,96.4069,96.8412,96.3178,96.5248,96.0696,96.7024,96.6745,97.0692,96.1735,96.7980,96.7631,95.6658,,95.9678,,,,,96.5514,,,,
763,96.4030,96.6991,96.5960,96.0906,96.3007,95.6285,96.6906,96.1890,96.9945,96.2131,96.7743,96.1634,96.2239,95.6223,96.6960,96.5813,96.7991,95.8269,96.3719,96.5512,95.6007,,95.8018,,,,,96.3341,,,,
762,96.1427,96.2920,96.2781,95.8130,96.0413,95.4925,96.3988,96.1125,96.8237,95.8145,96.2247,95.6930,95.7789,95.3339,96.3083,96.2170,96.4337,95.6161,96.2557,96.3500,95.4402,,95.6073,,,,,96.0410,,,,
761,95.9313,96.2998,96.0304,95.4684,96.0041,95.3175,96.1427,95.7641,96.7604,95.6108,95.9994,95.6016,95.6070,94.9575,96.0343,96.1194,96.1945,95.2909,96.0205,96.0730,95.0641,,95.39,,,,,95.8234,,,,
760,95.8366,96.2848,96.0301,95.4115,95.9341,95.0144,95.8474,95.6755,96.4303,95.6585,95.9705,95.4580,95.4588,94.8031,95.8915,95.7197,96.2229,95.2462,95.6326,95.8725,94.7575,,95.1563,,,,,95.6741,,,,
759,95.4626,95.9773,95.5745,94.9587,95.4379,94.5366,95.4734,95.3129,96.0197,95.5097,95.5444,94.9695,95.2156,94.5088,95.5629,95.3862,95.8438,94.7837,95.1015,95.4301,94.5869,,94.9132,,,,,95.2951,,,,
758,95.0625,95.6031,95.4041,94.9268,95.1952,94.3747,95.4049,95.1073,95.8660,95.0271,95.3162,94.7232,94.7502,94.3770,95.3841,95.1628,95.5437,94.5041,94.9801,95.1677,94.4390,,94.6676,,,,,95.0629,,,,
757,95.0742,95.4656,94.9741,94.5265,94.9571,94.2430,95.3069,94.8262,95.5727,94.7738,95.0673,94.7784,94.6313,94.1821,95.3469,94.8685,95.2653,94.4580,94.4864,94.7582,94.5566,,94.4267,,,,,94.8628,,,,
756,94.7171,95.2281,94.7709,94.3723,94.8602,93.8975,94.9579,94.6347,95.0611,94.5308,94.7825,94.5139,94.3254,93.9691,94.9579,94.5647,94.9464,94.4054,94.4377,94.6691,94.1131,,94.1972,,,,,94.6055,,,,
755,94.4378,94.9357,94.6545,94.1451,94.8113,93.8155,94.6922,94.4263,94.7283,94.3679,94.5523,94.2519,94.1190,93.7302,94.7544,94.3464,94.8543,94.3877,94.3961,94.5137,94.3789,,93.9856,,,,,94.4428,,,,
754,94.3794,94.6990,94.5199,94.0974,94.6091,93.9245,94.7128,94.4900,94.4800,94.1934,94.6144,94.1035,94.1151,93.8039,94.8395,94.4923,94.6037,94.1012,93.9808,94.1648,94.2294,,93.7976,,,,,94.3407,,,,
753,94.2696,94.4867,94.2005,94.0785,94.5098,93.5936,94.4215,94.3501,94.4315,94.1552,94.4722,93.9910,94.0363,93.4999,94.5174,94.2366,94.2780,93.9690,93.7807,93.8297,94.2253,,93.638,,,,,94.1587,,,,
752,94.3631,94.5236,94.3608,94.0581,94.4737,93.7378,94.5413,94.4345,94.1357,94.0612,94.3323,93.9413,94.0082,93.7723,94.4476,94.0727,94.2217,94.1228,93.5936,93.8678,94.4147,,93.5107,,,,,94.1659,,,,
751,94.0907,94.4746,94.2404,93.9802,94.3963,93.8359,94.4769,94.2773,93.9848,93.9303,94.3180,93.9848,93.9986,93.4605,94.3471,94.0577,94.1038,94.0429,93.4581,93.6719,94.1340,,93.4185,,,,,94.0602,,,,
750,94.1128,94.3085,94.0246,93.9616,94.4336,93.7383,94.3937,94.2793,93.8711,94.0553,94.2402,94.1220,94.0131,93.6501,94.5441,94.1305,94.0514,93.9965,93.3100,93.4523,94.4731,,93.363,,,,,94.0553,,,,
749,94.1357,94.3758,94.1825,93.8617,94.3827,93.8525,94.5630,94.2807,93.7850,94.0819,94.5093,93.9876,94.0175,93.6431,94.4487,94.0589,93.9983,94.0640,93.5294,93.4689,94.3957,,93.3442,,,,,94.0773,,,,
748,94.0749,94.3812,94.2561,94.1294,94.4027,93.9375,94.3075,94.4534,93.8492,94.0527,94.4158,94.2231,94.1502,93.9160,94.5747,94.3812,94.0619,94.2768,93.4213,93.5593,94.4702,,93.3613,,,,,94.1569,,,,
747,94.2151,94.2089,94.1744,94.0716,94.5243,93.7977,94.6279,94.2335,93.7854,94.0785,94.4591,94.0018,94.1207,93.9128,94.6041,94.3593,94.1637,94.3271,93.4741,93.5361,94.3737,,93.4115,,,,,94.1452,,,,
746,94.1673,94.2501,94.0914,93.9680,94.2210,93.8468,94.5407,94.2118,93.5356,93.9994,94.3160,93.9174,94.0247,94.0270,94.4195,94.3804,94.1880,94.1957,93.5984,93.5593,94.2922,,93.4912,,,,,94.0834,,,,
745,94.1199,94.0104,94.1322,93.9959,94.3007,93.9974,94.5671,94.2823,93.7149,94.0572,94.2264,94.0503,94.0656,93.9300,94.3489,94.2716,94.3703,94.1396,93.5216,93.6019,94.0468,,93.5955,,,,,94.0834,,,,
744,94.2351,94.1769,94.3438,94.0024,94.2114,94.0307,94.4870,94.1409,93.7842,94.1134,94.3698,94.1249,94.2451,93.9243,94.4533,94.6608,94.5107,94.2807,93.8000,93.7196,93.9746,,93.7183,,,,,94.1709,,,,
743,94.2993,94.2671,94.6845,94.0097,94.4877,94.2119,94.7175,94.2280,93.9148,94.0220,94.5275,94.1867,94.4463,94.0886,94.4731,94.5681,94.5267,94.1421,93.5719,93.5474,93.8535,,93.8528,,,,,94.2274,,,,
742,94.3454,94.2490,94.4593,94.1825,94.1993,94.0701,94.5236,94.2589,94.0876,94.2467,94.4578,94.1374,94.2872,94.0471,94.4693,94.6658,94.4127,94.4708,94.0962,93.8731,93.6617,,93.9916,,,,,94.2477,,,,
741,94.4635,94.2684,94.5431,94.2623,94.2072,94.2447,94.7084,94.1957,94.2141,94.1185,94.5278,94.2669,94.4964,94.2455,94.3618,94.9387,94.6013,94.1786,93.8737,93.7029,93.4917,,94.127,,,,,94.2815,,,,
740,94.2775,93.7265,94.2355,93.7509,93.7303,93.9284,94.2965,93.6998,94.0603,93.8240,94.1845,93.9597,94.1159,93.6632,94.0008,94.3689,94.3849,94.1696,93.8110,93.6702,93.3494,,94.2514,,,,,93.9623,,,,
739,94.1873,93.8953,94.2697,93.6963,93.8206,93.8526,94.3459,93.6803,94.1355,93.6636,94.2712,93.7855,94.1485,93.7634,93.9723,94.5381,94.6646,94.0027,93.9571,93.7753,93.1223,,94.3575,,,,,93.9785,,,,
738,93.9008,93.4943,94.0660,93.5887,93.5300,93.5826,93.9662,93.5803,94.0507,93.6397,94.0325,93.6397,93.7546,93.7409,93.5407,94.3020,94.4717,93.7858,93.6840,93.7395,92.9548,,94.4389,,,,,93.7641,,,,
737,93.8518,93.3959,94.1075,93.6882,93.1943,93.5664,93.8815,93.2110,94.0352,93.3442,93.9872,93.5116,93.8084,93.5344,93.4644,94.4165,94.3137,93.6635,93.6286,93.6415,92.6045,,94.4904,,,,,93.6595,,,,
736,93.4830,93.0741,93.6365,93.1030,92.9509,93.3013,93.5126,92.6865,93.7239,92.9768,93.6144,93.0695,93.4442,93.2284,93.1121,93.9352,94.2262,93.2478,93.3886,93.4628,92.3461,,94.508,,,,,93.3107,,,,
735,93.3775,92.6507,93.5066,92.8702,92.6507,93.0813,93.3995,92.4449,93.8476,92.6233,93.5871,92.7190,93.4200,92.9993,92.8914,93.6517,94.1787,93.2136,93.4422,93.2590,92.4179,,94.4895,,,,,93.1539,,,,
734,92.7530,92.2504,92.8098,92.4154,92.2625,92.6349,92.6554,92.0498,93.2632,92.4025,93.1943,92.4548,92.7031,92.5267,92.4858,93.2269,93.4857,92.7399,93.0334,92.9389,92.1087,,94.4344,,,,,92.6855,,,,
733,92.7992,92.2781,92.9451,92.3662,92.1642,92.8160,92.8638,92.0571,93.4039,92.3906,93.2824,92.5258,92.9390,92.8957,92.3412,93.2778,93.6083,92.6622,93.0137,92.7008,92.1211,,94.3441,,,,,92.7358,,,,
732,92.4986,91.9394,92.5069,92.1644,91.9273,92.4486,92.3940,91.7083,93.0638,92.0417,92.9638,92.2273,92.4311,92.4569,92.0811,92.9949,93.3601,92.5607,92.6946,92.5576,91.7903,,94.2219,,,,,92.4196,,,,
731,92.3167,92.0284,92.3880,92.2416,91.9798,92.3440,92.4039,91.7909,92.8978,92.1300,92.9585,92.2583,92.4130,92.4624,92.0185,93.0450,93.3045,92.5629,92.4376,92.3658,91.7869,,94.0726,,,,,92.3874,,,,
730,92.1014,91.3621,91.8540,91.9349,91.5429,91.8903,91.9728,91.4937,92.5298,91.6663,92.6138,92.0288,92.0954,92.0757,91.7685,92.5472,92.7364,92.5369,92.3229,92.1256,92.2845,,93.9025,,,,,92.0707,,,,
